6674,"Salpingo-uterostomy","Salpingo-uterostomy"
6679,"Fallop tube repair NEC,"Other repair of fallopian tube"
668,"Fallopian tube insufflat","Insufflation of fallopian tube"
6691,"Fallopian tube aspirat","Aspiration of fallopian tube"
6692,"Unilat fallop tube destr","Unilateral destruction or occlusion of fallopian tube"
7239,"High forceps op NEC,"Other high forceps operation"
724,"Forceps rotat fetal head","Forceps rotation of fetal head"
7251,"Part brch extrac w forcp","Partial breech extraction with forceps to aftercoming head"
7252,"Part breech extract NEC,"Other partial breech extraction"
7253,"Tot brch extrac w forcep","Total breech extraction with forceps to aftercoming head"
7254,"Tot breech extrac NEC,"Other total breech extraction"
726,"Forceps-aftercoming head","Forceps application to aftercoming head"
7271,"Vacuum ext del w episiot","Vacuum extraction with episiotomy"
7279,"Vacuum extract del NEC,"Other vacuum extraction"
7852,"Int fixation-humerus","Internal fixation of bone without fracture reduction"
7853,"Int fixation-radius/ulna","Internal fixation of bone without fracture reduction"
7854,"Int fixation-metacar/car","Internal fixation of bone without fracture reduction"
7855,"Internal fixation-femur","Internal fixation of bone without fracture reduction"
7856,"Internal fix-patella","Internal fixation of bone without fracture reduction"
7857,"Int fixation-tibia/fibul","Internal fixation of bone without fracture reduction"
7858,"Int fixation-metatar/tar","Internal fixation of bone without fracture reduction"
7859,"Int fix-no fx reduct NEC,"Internal fixation of bone without fracture reduction"
7860,"Remove imp device NOS,"Removal of implanted devices from bone"
7861,"Remov imp dev-chest cage","Removal of implanted devices from bone"
7862,"Remove impl dev-humerus","Removal of implanted devices from bone"
7863,"Remov imp dev-radius/uln","Removal of implanted devices from bone"
7864,"Remov imp dev-metac/carp","Removal of implanted devices from bone"
7865,"Remove imp device-femur","Removal of implanted devices from bone"
7866,"Remov imp device-patella","Removal of implanted devices from bone"
7867,"Remov imp dev-tib/fibula","Removal of implanted devices from bone"
7868,"Remove imp dev-metat/tar","Removal of implanted devices from bone"
7869,"Remove impl device NEC,"Removal of implanted devices from bone"
7870,"Osteoclasis NOS,"Osteoclasis"
7871,"Osteoclasis-chest cage","Osteoclasis"
7872,"Osteoclasis-humerus","Osteoclasis"
7873,"Osteoclasis-radius/ulna","Osteoclasis"
7874,"Osteoclasis-metacar/car","Osteoclasis"
7875,"Osteoclasis-femur","Osteoclasis"
7876,"Osteoclasis-patella","Osteoclasis"
7877,"Osteoclasis-tibia/fibula","Osteoclasis"
7878,"Osteoclasis-metatar/tar","Osteoclasis"
7879,"Osteoclasis NEC,"Osteoclasis"
7880,"Other bone dx proc NOS,"Diagnostic procedures on bone"
7881,"Oth dx proced-chest cage","Diagnostic procedures on bone"
7882,"Oth dx proced-humerus","Diagnostic procedures on bone"
7883,"Oth dx proc-radius/ulna","Diagnostic procedures on bone"
8059,"Oth exc/dest intvrt disc","Other destruction of intervertebral disc"
806,"Excis knee semilun cartl","Excision of semilunar cartilage of knee"
8070,"Synovectomy-site NOS,"Synovectomy"
6693,"Impl fallop tube prosth","Implantation or replacement of prosthesis of fallopian tube"
6694,"Remov fallop tube prosth","Removal of prosthesis of fallopian tube"
6695,"Blow therapeut into tube","Insufflation of therapeutic agent into fallopian tubes"
6696,"Fallopian tube dilation","Dilation of fallopian tube"
6697,"Bury fimbriae in uterus","Burying of fimbriae in uterine wall"
6699,"Fallopian tube op NEC,"Other operations on fallopian tubes"
670,"Cervical canal dilation","Dilation of cervical canal"
6711,"Endocervical biopsy","Endocervical biopsy"
728,"Instrument delivery NEC,"Other specified instrumental delivery"
729,"Instrument delivery NOS,"Unspecified instrumental delivery"
7301,"Induct labor-rupt memb","Induction of labor by artificial rupture of membranes"
7884,"Oth dx proc-metacar/car","Diagnostic procedures on bone"
7885,"Oth dx proced-femur","Diagnostic procedures on bone"
7886,"Oth dx proced-patella","Diagnostic procedures on bone"
7887,"Oth dx proc-tibia/fibula","Diagnostic procedures on bone"
7888,"Oth dx proc-metatar/tar","Diagnostic procedures on bone"
7889,"Other bone dx proc NEC,"Diagnostic procedures on bone"
7890,"Insert bone stimul NOS,"Insertion of bone growth stimulator"
7891,"Insert bone stimul-chest","Insertion of bone growth stimulator"
7892,"Insert bone stim-humerus","Insertion of bone growth stimulator"
7893,"Inser bone stim-rad/ulna","Insertion of bone growth stimulator"
7894,"Inser bone stim-meta/car","Insertion of bone growth stimulator"
7895,"Insert bone stim-femur","Insertion of bone growth stimulator"
7896,"Insert bone stim-patella","Insertion of bone growth stimulator"
7897,"Inser bone stim-tib/fib","Insertion of bone growth stimulator"
7898,"Inser bone stim-meta/tar","Insertion of bone growth stimulator"
7899,"Insert bone stimul NEC,"Insertion of bone growth stimulator"
7900,"Closed fx reduction NOS,"Closed reduction of fracture without internal fixation"
7901,"Closed fx reduct humerus","Closed reduction of fracture without internal fixation"
7902,"Cl fx reduc-radius/ulna","Closed reduction of fracture without internal fixation"
8071,"Shoulder synovectomy","Synovectomy"
8072,"Elbow synovectomy","Synovectomy"
8073,"Wrist synovectomy","Synovectomy"
8074,"Hand synovectomy","Synovectomy"
8075,"Hip synovectomy","Synovectomy"
8076,"Knee synovectomy","Synovectomy"
8077,"Ankle synovectomy","Synovectomy"
8078,"Foot synovectomy","Synovectomy"
8079,"Synovectomy-site NEC,"Synovectomy"
8080,"Destruct joint les NOS,"Other local excision or destruction of lesion of joint"
8081,"Destruc-shoulder les NEC,"Other local excision or destruction of lesion of joint"
8082,"Destruc-elbow lesion NEC,"Other local excision or destruction of lesion of joint"
8083,"Destruc-wrist lesion NEC,"Other local excision or destruction of lesion of joint"
8084,"Destruc-hand jt les NEC,"Other local excision or destruction of lesion of joint"
8085,"Destruct-hip lesion NEC,"Other local excision or destruction of lesion of joint"
8086,"Destruct-knee lesion NEC,"Other local excision or destruction of lesion of joint"
8087,"Destruc-ankle lesion NEC,"Other local excision or destruction of lesion of joint"
8088,"Destruc-foot jt les NEC,"Other local excision or destruction of lesion of joint"
8089,"Destruct joint les NEC,"Other local excision or destruction of lesion of joint"
8090,"Excision of joint NOS,"Other excision of joint"
8091,"Excision of shoulder NEC,"Other excision of joint"
8092,"Excision of elbow NEC,"Other excision of joint"
8093,"Excision of wrist NEC,"Other excision of joint"
8094,"Excision hand joint NEC,"Other excision of joint"
8095,"Excision of hip NEC,"Other excision of joint"
8096,"Excision of knee NEC,"Other excision of joint"
8097,"Excision of ankle NEC,"Other excision of joint"
8098,"Excision foot joint NEC,"Other excision of joint"
8099,"Excision of joint NEC,"Other excision of joint"
8100,"Spinal fusion NOS,"Spinal fusion"
8101,"Atlas-axis fusion","Atlas-axis spinal fusion"
8102,"Oth cerv fusion ant/ant","Other cervical fusion of the anterior column"
8103,"Ot cerv fusion post/post","Other cervical fusion of the posterior column"
8104,"Drsl/drslumb fus ant/ant","Dorsal and dorsolumbar fusion of the anterior column"
8105,"Drsl/dslmb fus post/post","Dorsal and dorsolumbar fusion of the posterior column"
8106,"Lumb/lmbosac fus ant/ant","Lumbar and lumbosacral fusion of the anterior column"
8107,"Lmb/lmbsac fus post/post","Lumbar and lumbosacral fusion of the posterior column"
8108,"Lumb/lmbsac fus ant/post","Lumbar and lumbosacral fusion of the anterior column"
6712,"Cervical biopsy NEC,"Other cervical biopsy"
6719,"Cervical dx procedur NEC,"Other diagnostic procedures on cervix"
672,"Conization of cervix","Conization of cervix"
6731,"Cervical cyst marsupial","Marsupialization of cervical cyst"
6732,"Cervical les cauterizat","Destruction of lesion of cervix by cauterization"
7309,"Artif rupt membranes NEC,"Other artificial rupture of membranes"
731,"Surg induct labor NEC,"Other surgical induction of labor"
7321,"Int/comb version no extr","Internal and combined version without extraction"
7322,"Int/comb version w extr","Internal and combined version with extraction"
733,"Failed forceps","Failed forceps"
7903,"Cl fx reduc-metacar/car","Closed reduction of fracture without internal fixation"
7904,"Cl fx reduc-finger","Closed reduction of fracture without internal fixation"
7905,"Cl fx reduc-femur","Closed reduction of fracture without internal fixation"
7906,"Cl fx reduc-tibia/fibula","Closed reduction of fracture without internal fixation"
7907,"Cl fx reduc-metatar/tar","Closed reduction of fracture without internal fixation"
7908,"Cl fx reduc-toe","Closed reduction of fracture without internal fixation"
7909,"Closed fx reduction NEC,"Closed reduction of fracture without internal fixation"
7910,"Cl fx reduc-int fix NOS,"Closed reduction of fracture with internal fixation"
7911,"Clos red-int fix humerus","Closed reduction of fracture with internal fixation"
7912,"Cl red-int fix rad/ulna","Closed reduction of fracture with internal fixation"
7913,"Cl red-int fix metac/car","Closed reduction of fracture with internal fixation"
7914,"Close red-int fix finger","Closed reduction of fracture with internal fixation"
7915,"Closed red-int fix femur","Closed reduction of fracture with internal fixation"
7916,"Cl red-int fix tib/fibu","Closed reduction of fracture with internal fixation"
7917,"Cl red-int fix metat/tar","Closed reduction of fracture with internal fixation"
7918,"Close red-int fix toe fx","Closed reduction of fracture with internal fixation"
7919,"Cl fx reduc-int fix NEC,"Closed reduction of fracture with internal fixation"
7920,"Open fx reduction NOS,"Open reduction of fracture without internal fixation"
7921,"Open reduc-humerus fx","Open reduction of fracture without internal fixation"
7922,"Open reduc-radius/uln fx","Open reduction of fracture without internal fixation"
7923,"Open reduc-metac/car fx","Open reduction of fracture without internal fixation"
7924,"Open reduction-finger fx","Open reduction of fracture without internal fixation"
7925,"Open reduction-femur fx","Open reduction of fracture without internal fixation"
7926,"Open reduc-tibia/fib fx","Open reduction of fracture without internal fixation"
7927,"Open reduc-metat/tars fx","Open reduction of fracture without internal fixation"
7928,"Open reduction-toe fx","Open reduction of fracture without internal fixation"
7929,"Open fx reduction NEC,"Open reduction of fracture without internal fixation"
7930,"Opn fx red w int fix NOS,"Open reduction of fracture with internal fixation"
7931,"Open red-int fix humerus","Open reduction of fracture with internal fixation"
7932,"Op red-int fix rad/ulna","Open reduction of fracture with internal fixation"
7933,"Op red-int fix metac/car","Open reduction of fracture with internal fixation"
7934,"Open red-int fix finger","Open reduction of fracture with internal fixation"
7935,"Open reduc-int fix femur","Open reduction of fracture with internal fixation"
7936,"Op red-int fix tib/fibul","Open reduction of fracture with internal fixation"
7937,"Op red-int fix metat/tar","Open reduction of fracture with internal fixation"
8111,"Ankle fusion","Ankle fusion"
8112,"Triple arthrodesis","Triple arthrodesis"
8113,"Subtalar fusion","Subtalar fusion"
8114,"Midtarsal fusion","Midtarsal fusion"
8115,"Tarsometatarsal fusion","Tarsometatarsal fusion"
8116,"Metatarsophalangeal fus","Metatarsophalangeal fusion"
8117,"Other fusion of foot","Other fusion of foot"
8118,"Subtalr jt arthroereisis","Subtalar joint arthroereisis"
8120,"Arthrodesis NOS,"Arthrodesis of unspecified joint"
8121,"Arthrodesis of hip","Arthrodesis of hip"
8122,"Arthrodesis of knee","Arthrodesis of knee"
8123,"Arthrodesis of shoulder","Arthrodesis of shoulder"
8124,"Arthrodesis of elbow","Arthrodesis of elbow"
8125,"Carporadial fusion","Carporadial fusion"
8126,"Metacarpocarpal fusion","Metacarpocarpal fusion"
8127,"Metacarpophalangeal fus","Metacarpophalangeal fusion"
8128,"Interphalangeal fusion","Interphalangeal fusion"
8129,"Arthrodesis NEC,"Arthrodesis of other specified joints"
8130,"Spinal refusion NOS,"Refusion of spine"
8131,"Refusion of atlas-axis","Refusion of atlas-axis spine"
8132,"Refus oth cervcl ant/ant","Refusion of other cervical spine"
8133,"Refus oth cerv post/post","Refusion of other cervical spine"
8134,"Refus drs/drslmb ant/ant","Refusion of dorsal and dorsolumbar spine"
6733,"Cervical les cryotherapy","Destruction of lesion of cervix by cryosurgery"
6739,"Cervical les destruc NEC,"Other excision or destruction of lesion or tissue of cervix"
674,"Amputation of cervix","Amputation of cervix"
6751,"Transab cerclage cervix","Transabdominal cerclage of cervix"
734,"Medical induction labor","Medical induction of labor"
7351,"Manual rotat fetal head","Manual rotation of fetal head"
7359,"Manual assist deliv NEC,"Other manually assisted delivery"
736,"Episiotomy","Episiotomy"
738,"Fetal ops-facilitate del","Operations on fetus to facilitate delivery"
7391,"Ext version-assist deliv","External version assisting delivery"
7392,"Replace prolapsed cord","Replacement of prolapsed umbilical cord"
7393,"Incis cx to assist deliv","Incision of cervix to assist delivery"
7394,"Pubiotomy to assist del","Pubiotomy to assist delivery"
7938,"Open reduct-int fix toe","Open reduction of fracture with internal fixation"
7939,"Opn fx red w int fix NEC,"Open reduction of fracture with internal fixation"
7940,"Cls reduc-sep epiphy NOS,"Closed reduction of separated epiphysis"
7941,"Close red-humerus epiphy","Closed reduction of separated epiphysis"
7942,"Cls red-radius/ul epiphy","Closed reduction of separated epiphysis"
7945,"Close reduc-femur epiphy","Closed reduction of separated epiphysis"
7946,"Cls red-tibia/fib epiphy","Closed reduction of separated epiphysis"
7949,"Cls reduc-sep epiphy NEC,"Closed reduction of separated epiphysis"
7950,"Open red-sep epiphy NOS,"Open reduction of separated epiphysis"
7951,"Opn red-sep epiphy-humer","Open reduction of separated epiphysis"
7952,"Op red-radius/uln epiphy","Open reduction of separated epiphysis"
7955,"Opn red-sep epiphy-femur","Open reduction of separated epiphysis"
8135,"Refus drs/drslmb pst/pst","Refusion of dorsal and dorsolumbar spine"
8136,"Refus lmb/lmbsac ant/ant","Refusion of lumbar and lumbosacral spine"
8137,"Refus lmb/lmbsac pst/pst","Refusion of lumbar and lumbosacral spine"
8138,"Refus lmb/lmbsc ant/post","Refusion of lumbar and lumbosacral spine"
8139,"Refusion of spine NEC,"Refusion of spine"
8140,""Repair of hip", NEC""
8142,"Five-in-one knee repair","Five-in-one repair of knee"
8143,"Triad knee repair","Triad knee repair"
8144,"Patellar stabilization","Patellar stabilization"
8145,"Cruciate lig repair NEC,"Other repair of the cruciate ligaments"
8146,"Collaterl lig repair NEC,"Other repair of the collateral ligaments"
8147,"Other repair of knee","Other repair of knee"
8149,"Other repair of ankle","Other repair of ankle"
8151,"Total hip replacement","Total hip replacement"
8152,"Partial hip replacement","Partial hip replacement"
8153,"Revise hip replacemt NOS,"Revision of hip replacement"
8154,"Total knee replacement","Total knee replacement"
8155,"Revise knee replace NOS,"Revision of knee replacement"
8156,"Total ankle replacement","Total ankle replacement"
8157,""Repl joint of foot", toe""
8159,"Rev jt repl low ext NEC,"Revision of joint replacement of lower extremity"
6759,"Oth rep int cervical os","Other repair of internal cervical os"
6761,"Suture cervical lacerat","Suture of laceration of cervix"
6762,"Cervical fistula repair","Repair of fistula of cervix"
7399,"Ops assisting deliv NEC,"Other operations assisting delivery"
740,"Classical c-section","Classical cesarean section"
741,"Low cervical c-section","Low cervical cesarean section"
742,"Extraperitoneal c-sect","Extraperitoneal cesarean section"
743,"Rem extratub ectop preg","Removal of extratubal ectopic pregnancy"
744,"Cesarean section NEC,"Cesarean section of other specified type"
8773,"Intravenous pyelogram","Intravenous pyelogram"
8774,"Retrograde pyelogram","Retrograde pyelogram"
8775,"Percutaneous pyelogram","Percutaneous pyelogram"
8776,"Retrogr cystourethrogram","Retrograde cystourethrogram"
8777,"Cystogram NEC,"Other cystogram"
8778,"Ileal conduitogram","Ileal conduitogram"
8779,"Urinary system x-ray NEC,"Other x-ray of the urinary system"
8781,"X-ray of gravid uterus","X-ray of gravid uterus"
8782,"Gas hysterosalpingogram","Gas contrast hysterosalpingogram"
8783,"Dye hysterosalpingogram","Opaque dye contrast hysterosalpingogram"
8784,"Percutaneous hysterogram","Percutaneous hysterogram"
8785,"Tube & uterus x-ray NEC,"Other x-ray of fallopian tubes and uterus"
8789,"Female genital x-ray NEC,"Other x-ray of female genital organs"
8791,"Contr semin vesiculogram","Contrast seminal vesiculogram"
8792,"Prostat/sem ves xray NEC,"Other x-ray of prostate and seminal vesicles"
8793,"Contrast epididymogram","Contrast epididymogram"
8794,"Contrast vasogram","Contrast vasogram"
8795,"Epididymis/vas x-ray NEC,"Other x-ray of epididymis and vas deferens"
8799,"Male genital x-ray NEC,"Other x-ray of male genital organs"
8801,"C.A.T. scan of abdomen","Computerized axial tomography of abdomen"
8802,"Abdominal tomography NEC,"Other abdomen tomography"
8803,"Abdominal wall sinogram","Sinogram of abdominal wall"
8804,"Abdominal lymphangiogram","Abdominal lymphangiogram"
8809,"Abdominal wall x-ray NEC,"Other soft tissue x-ray of abdominal wall"
8811,"Pelvic dye contrast xray","Pelvic opaque dye contrast radiography"
8812,"Pelvic gas contrast xray","Pelvic gas contrast radiography"
8813,"Periton pneumogram NEC,"Other peritoneal pneumogram"
8814,"Retroperiton fistulogram","Retroperitoneal fistulogram"
8815,"Retroperiton pneumogram","Retroperitoneal pneumogram"
8816,"Retroperitoneal xray NEC,"Other retroperitoneal x-ray"
8819,"Abdominal x-ray NEC,"Other x-ray of abdomen"
8821,"Skl xray-shoulder/up arm","Skeletal x-ray of shoulder and upper arm"
8822,"Skel xray-elbow/forearm","Skeletal x-ray of elbow and forearm"
9461,"Alcohol rehabilitation","Alcohol rehabilitation"
9462,"Alcohol detoxification","Alcohol detoxification"
9463,"Alcohol rehab/detox","Alcohol rehabilitation and detoxification"
9464,"Drug rehabilitation","Drug rehabilitation"
9465,"Drug detoxification","Drug detoxification"
9466,"Drug rehab/detox","Drug rehabilitation and detoxification"
9467,"Comb alcohol/drug rehab","Combined alcohol and drug rehabilitation"
9468,"Comb alcohol/drug detox","Combined alcohol and drug detoxification"
9469,"Comb alco/drug reha/deto","Combined alcohol and drug rehabilitation and detoxification"
8823,"Skel xray-wrist & hand","Skeletal x-ray of wrist and hand"
8824,"Skel xray-upper limb NOS,"Skeletal x-ray of upper limb"
8825,"Pelvimetry","Pelvimetry"
8826,"Skel xray-pelvis/hip NEC,"Other skeletal x-ray of pelvis and hip"
8827,"Skel xray-thigh/knee/leg","Skeletal x-ray of thigh"
8828,"Skel xray-ankle & foot","Skeletal x-ray of ankle and foot"
8829,"Skel xray-lower limb NOS,"Skeletal x-ray of lower limb"
8831,"Skeletal series x-ray","Skeletal series"
8832,"Contrast arthrogram","Contrast arthrogram"
8833,"Other skeletal x-ray","Other skeletal x-ray"
8834,"Upper limb lymphangiogrm","Lymphangiogram of upper limb"
8835,"Up limb sft tis xray NEC,"Other soft tissue x-ray of upper limb"
8836,"Lower limb lymphangiogrm","Lymphangiogram of lower limb"
8837,"Lo limb sft tis xray NEC,"Other soft tissue x-ray of lower limb"
8838,"Other C.A.T. scan","Other computerized axial tomography"
8839,"X-ray NEC and NOS,"X-ray"
8840,"Contrast arteriogram NOS,"Arteriography using contrast material"
8841,"Contr cerebr arteriogram","Arteriography of cerebral arteries"
8842,"Contrast aortogram","Aortography"
8843,"Contr pulmon arteriogram","Arteriography of pulmonary arteries"
8844,"Contr thor arteriogr NEC,"Arteriography of other intrathoracic vessels"
8845,"Contrast renal arteriogr","Arteriography of renal arteries"
8846,"Contrast placentogram","Arteriography of placenta"
8847,"Contr abd arteriogrm NEC,"Arteriography of other intra-abdominal arteries"
8848,"Contrast arteriogram-leg","Arteriography of femoral and other lower extremity arteries"
8849,"Contrast arteriogram NEC,"Arteriography of other specified sites"
8850,"Angiocardiography NOS,"Angiocardiography"
8851,"Vena cav angiocardiogram","Angiocardiography of venae cavae"
8852,"Rt heart angiocardiogram","Angiocardiography of right heart structures"
8853,"Lt heart angiocardiogram","Angiocardiography of left heart structures"
8854,"Rt & lt heart angiocard","Combined right and left heart angiocardiography"
8855,"Coronar arteriogr-1 cath","Coronary arteriography using a single catheter"
8856,"Coronar arteriogr-2 cath","Coronary arteriography using two catheters"
8857,"Coronary arteriogram NEC,"Other and unspecified coronary arteriography"
8858,"Negatve-contr cardiogram","Negative-contrast cardiac roentgenography"
8859,"Intraop cor flr vas angi","Intra-operative coronary fluorescence vascular angiography"
8860,"Contrast phlebogram NOS,"Phlebography using contrast material"
8861,"Contr phlebogram-hd/neck","Phlebography of veins of head and neck using contrast material"
8862,"Contr phlebogram-pulmon","Phlebography of pulmonary veins using contrast material"
8863,"Thorac contr phlebog NEC,"Phlebography of other intrathoracic veins using contrast material"
8864,"Portal contr phlebogram","Phlebography of the portal venous system using contrast material"
8865,"Abd contr phlebogram NEC,"Phlebography of other Intra-Abdominal veins using contrast material"
8866,"Contrast phlebogram-leg","Phlebography of femoral and other lower extremity veins using contrast material"
8867,"Contrast phlebogram NEC,"Phlebography of other specified sites using contrast material"
8868,"Impedance phlebogram","Impedance phlebography"
8871,"Dx ultrasound-head/neck","Diagnostic ultrasound of head and neck"
8872,"Dx ultrasound-heart","Diagnostic ultrasound of heart"
8873,"Dx ultrasound-thorax NEC,"Diagnostic ultrasound of other sites of thorax"
8874,"Dx ultrasound-digestive","Diagnostic ultrasound of digestive system"
8875,"Dx ultrasound-urinary","Diagnostic ultrasound of urinary system"
8876,"Dx ultrasound-abdomen","Diagnostic ultrasound of abdomen and retroperitoneum"
8877,"Dx ultrasound-vascular","Diagnostic ultrasound of peripheral vascular system"
8878,"Dx ultrasound-grav uter","Diagnostic ultrasound of gravid uterus"
8879,"Dx ultrasound NEC,"Other diagnostic ultrasound"
8881,"Cerebral thermography","Cerebral thermography"
8882,"Ocular thermography","Ocular thermography"
8883,"Bone thermography","Bone thermography"
9501,"Limited eye examination","Limited eye examination"
9502,"Comprehensive eye exam","Comprehensive eye examination"
9503,"Extended ophthal work-up","Extended ophthalmologic work-up"
9504,"Anesthetized eye exam","Eye examination under anesthesia"
9505,"Visual field study","Visual field study"
9506,"Color vision study","Color vision study"
9507,"Dark adaptation study","Dark adaptation study"
9509,"Eye examination NOS,"Eye examination"
9511,"Fundus photography","Fundus photography"
9512,"Eye fluorescein angiogra","Fluorescein angiography or angioscopy of eye"
9513,"Ultrasound study of eye","Ultrasound study of eye"
9514,"X-ray study of eye","X-ray study of eye"
9515,"Ocular motility study","Ocular motility study"
9516,"P32 & eye tracer NEC,"P32 and other tracer studies of eye"
9521,"Electroretinogram","Electroretinogram [ERG]"
9522,"Electro-oculogram","Electro-oculogram [EOG]"
8884,"Muscle thermography","Muscle thermography"
8885,"Breast thermography","Breast thermography"
8886,"Blood vessel thermograph","Blood vessel thermography"
8889,"Thermography NEC,"Thermography of other sites"
8890,"Diagnostic imaging NOS,"Diagnostic imaging"
8891,"Mri of brain & brainstem","Magnetic resonance imaging of brain and brain stem"
8892,"Mri chest & heart","Magnetic resonance imaging of chest and myocardium"
8893,"Mri spinal canal","Magnetic resonance imaging of spinal canal"
8894,"Mri musculoskeletal","Magnetic resonance imaging of musculoskeletal"
8895,""Mri pelvis",prostate"
9191,"Bact smear NOS,"Microscopic examination of specimen from unspecified site"
9192,"Culture NOS,"Microscopic examination of specimen from unspecified site"
9193,"C & s NOS,"Microscopic examination of specimen from unspecified site"
9194,"Parasitology NOS,"Microscopic examination of specimen from unspecified site"
9195,"Toxicology NOS,"Microscopic examination of specimen from unspecified site"
9196,"Cell blk/pap NOS,"Microscopic examination of specimen from unspecified site"
9919,"Inject anticoagulant","Injection of anticoagulant"
9920,"Inj/inf platelet inhibit","Injection or infusion of platelet inhibitor"
9921,"Inject antibiotic","Injection of antibiotic"
9922,"Inject anti-infect NEC,"Injection of other anti-infective"
9923,"Inject steroid","Injection of steroid"
9924,"Inject hormone NEC,"Injection of other hormone"
9925,"Inject ca chemother NEC,"Injection or infusion of cancer chemotherapeutic substance"
9926,"Inject tranquilizer","Injection of tranquilizer"
9927,"Iontophoresis","Iontophoresis"
9928,"Immunotherapy as antineo","Injection or infusion of biological response modifier [BRM] as an antineoplastic agent"
9929,"Inject/infuse NEC,"Injection or infusion of other therapeutic or prophylactic substance"
9931,"Cholera vaccination","Vaccination against cholera"
9932,"Typhoid/paratyphoid vacc","Vaccination against typhoid and paratyphoid fever"
9933,"Tuberculosis vaccination","Vaccination against tuberculosis"
9934,"Plague vaccination","Vaccination against plague"
9935,"Tularemia vaccination","Vaccination against tularemia"
9936,"Diphtheria toxoid admin","Administration of diphtheria toxoid"
9937,"Pertussis vaccination","Vaccination against pertussis"
9938,"Tetanus toxoid administ","Administration of tetanus toxoid"
9939,"Dpt administration","Administration of diphtheria-tetanus-pertussis"
9941,"Polio vaccine administra","Administration of poliomyelitis vaccine"
9942,"Smallpox vaccination","Vaccination against smallpox"
9943,"Yellow fever vaccination","Vaccination against yellow fever"
9944,"Rabies vaccination","Vaccination against rabies"
9945,"Measles vaccination","Vaccination against measles"
9946,"Mumps vaccination","Vaccination against mumps"
9947,"Rubella vaccination","Vaccination against rubella"
9948,"Mmr administration","Administration of measles-mumps-rubella vaccine"
9951,"Common cold vaccination","Prophylactic vaccination against the common cold"
9952,"Influenza vaccination","Prophylactic vaccination against influenza"
9953,"Arbovirus enceph vaccin","Prophylactic vaccination against arthropod-borne viral encephalitis"
9954,"Arbovirus vaccinat NEC,"Prophylactic vaccination against other arthropod-borne viral diseases"
9955,"Vaccination NEC,"Prophylactic administration of vaccine against other diseases"
9956,"Tetanus antitoxin admini","Administration of tetanus antitoxin"
9199,"Micro exam NOS,"Microscopic examination of specimen from unspecified site"
9201,"Thyroid scan/isotop func","Thyroid scan and radioisotope function studies"
9202,"Liver scan/isotope funct","Liver scan and radioisotope function study"
9203,"Renal scan/isotope funct","Renal scan and radioisotope function study"
9204,"GI scan & isotope funct","Gastrointestinal scan and radioisotope function study"
9205,"C-vasc scan/isotop funct","Cardiovascular and hematopoietic scan and radioisotope function study"
9209,"Other isotope function","Other radioisotope function studies"
9211,"Cerebral scan","Cerebral scan"
9212,"Head scan NEC,"Scan of other sites of head"
9213,"Parathyroid scan","Parathyroid scan"
9214,"Bone scan","Bone scan"
9215,"Pulmonary scan","Pulmonary scan"
9216,"Lymphatic system scan","Scan of lymphatic system"
9217,"Placental scan","Placental scan"
9218,"Total body scan","Total body scan"
9219,"Scan of other sites","Scan of other sites"
9220,"Inf liquid brachy isotop","Infusion of liquid brachytherapy radioisotope"
9221,"Superficial radiation","Superficial radiation"
9222,"Orthovoltage radiation","Orthovoltage radiation"
9223,"Radioisot teleradiother","Radioisotopic teleradiotherapy"
9224,"Teleradio using photons","Teleradiotherapy using photons"
9225,"Electron teleradiotherap","Teleradiotherapy using electrons"
9226,"Particul teleradioth NEC,"Teleradiotherapy of other particulate radiation"
9227,"Radioactive elem implant","Implantation or insertion of radioactive elements"
9228,"Isotope inject/instill","Injection or instillation of radioisotopes"
9229,"Radiotherapeut proc NEC,"Other radiotherapeutic procedure"
9230,"Stereo radiosurgery NOS,"Stereotactic radiosurgery"
9231,"Sing source radiosurgery","Single source photon radiosurgery"
9232,"Multisource radiosurgery","Multi-source photon radiosurgery"
9233,"Particulate radiosurgery","Particulate radiosurgery"
9239,"Stereo radiosurgery NEC,"Stereotactic radiosurgery"
9241,"Intra-op electron rad rx","Intra-operative electron radiation therapy"
9957,"Botulism antitoxin admin","Administration of botulism antitoxin"
9958,"Antitoxin administra NEC,"Administration of other antitoxins"
9959,"Vaccination/innocula NEC,"Other vaccination and inoculation"
9960,"Cardiopulm resuscita NOS,"Cardiopulmonary resuscitation"
9961,"Atrial cardioversion","Atrial cardioversion"
9962,"Heart countershock NEC,"Other electric countershock of heart"
9963,"Closed chest card massag","Closed chest cardiac massage"
9964,"Carotid sinus stiumlat","Carotid sinus stimulation"
9301,"Functional pt evaluation","Functional evaluation"
9302,"Orthotic evaluation","Orthotic evaluation"
9303,"Prosthetic evaluation","Prosthetic evaluation"
9304,"Manual muscle funct test","Manual testing of muscle function"
9305,"Range of motion testing","Range of motion testing"
9306,"Limb length measurement","Measurement of limb length"
9307,"Body measurement","Body measurement"
9308,"Electromyography","Electromyography"
9309,"Other dx pt procedure","Other diagnostic physical therapy procedure"
9311,"Assisting exercise","Assisting exercise"
9312,"Activ musculosk exer NEC,"Other active musculoskeletal exercise"
9313,"Resistive exercise","Resistive exercise"
9314,"Joint movement training","Training in joint movements"
9315,"Mobilization of spine","Mobilization of spine"
9316,"Other joint mobilization","Mobilization of other joints"
9317,"Pass musculosk exer NEC,"Other passive musculoskeletal exercise"
